# Hobyah source file, "ok-022-sectype-changes.txt"
# Timestamp & user, "10:40 on 27 Apr 2024 by ecb"
# Project number, "4"
# Project name, "Hobyah documentation images"
# Project description, "Files that generate images used in the documentation"
# 199th line, profile ptot  calc  Mainline1@3000 lw:=1 "{/*0.8Forwards airflow}"
# Data file name, "ok-022-sectype-changes-p1-g2-c1.txt"
#
# Hobyah profile (transient data) QA
# Name of binary, "ok-022-sectype-changes.hbn"
# Source name, "ok-022-sectype-changes.txt"
# Project no., "4"
# Project name, "Hobyah documentation images"
# Description, "Files that generate images used in the documentation"
# Date created, "10:40 on 27 Apr 2024 by ecb"
# Property plotted, ptot
# Property description, total pressure
# Original locator, Mainline1@3000
# Modified locator, Mainline1@3000.0
# Plot time wanted, 3000.0
# Plot time used, 3000.0
#
# X conversion key, "dist1", converting m to FT by dividing by 0.3048
# Y conversion key, "press1", converting Pa to IWG by dividing by 249.08853408
# Auto key, Total pressure along tunnel "mainline1" at 3000 sec
# Key used, "{/*0.65 Total pressure along tunnel \"mainline1\" at 3000 sec}"
# Multiplier on the X axis (applied first), 1.0
# Offset added to the X axis (applied second), 0.0
# Multiplier on the Y axis (applied first), 1.0
# Offset added to the Y axis (applied second), 0.0
# X value at which data starts being plotted, -inf
# X value at which data stops being plotted, inf
Distance,  Value,  Distance,  Value,  Plot Distance,  Plot value
 (m),   (Pa),   (ft),   (IWG),   (m),   (Pa),  Location
1097.560975609756,    5.079671721498016,    3600.9218359900133,    0.020393037119350397,    1097.560975609756,    5.079671721498016,    # mainline1@1097.560975609756
1134.1463414634147,    4.910346476754057,    3720.9525638563473,    0.019713257757488736,    1134.1463414634147,    4.910346476754057,    # mainline1@1134.1463414634147
1170.7317073170732,    4.741021029825788,    3840.983291722681,    0.019033477583930498,    1170.7317073170732,    4.741021029825788,    # mainline1@1170.7317073170732
1207.3170731707316,    4.571695380698657,    3961.0140195890144,    0.018353696598617266,    1207.3170731707316,    4.571695380698657,    # mainline1@1207.3170731707316
1243.9024390243903,    4.402369529387215,    4081.0447474553484,    0.017673914801607456,    1243.9024390243903,    4.402369529387215,    # mainline1@1243.9024390243903
1280.4878048780488,    4.2330434758914635,    4201.0754753216825,    0.016994132192901072,    1280.4878048780488,    4.2330434758914635,    # mainline1@1280.4878048780488
1317.0731707317073,    4.0637172202259535,    4321.106203188016,    0.016314348772556532,    1317.0731707317073,    4.0637172202259535,    # mainline1@1317.0731707317073
1353.658536585366,    3.8943907621869585,    4441.13693105435,    0.01563456453975595,    1353.658536585366,    3.8943907621869585,    # mainline1@1353.658536585366
1390.2439024390244,    3.7250641020946205,    4561.167658920684,    0.014954779495784573,    1390.2439024390244,    3.7250641020946205,    # mainline1@1390.2439024390244
1426.8292682926829,    3.55573723987618,    4681.198386787017,    0.014274993640350305,    1426.8292682926829,    3.55573723987618,    # mainline1@1426.8292682926829
1463.4146341463415,    3.3864101755607408,    4801.229114653352,    0.013595206973569985,    1463.4146341463415,    3.3864101755607408,    # mainline1@1463.4146341463415
1500.0,    3.217082909148303,    4921.259842519685,    0.012915419495443614,    1500.0,    3.217082909148303,    # mainline1@1500.0
