# Hobyah source file, "ok-022-sectype-changes-verification.txt"
# Timestamp & user, "20:00 on 6 Aug 2024 by ecb"
# Project number, "4"
# Project name, "Hobyah documentation images"
# Project description, "Files that generate images used in the documentation"
# 187th line, transient velocity  calc  Mainline2@0 lw:=1 "{/*0.8Backwards airflow}"
# Data file name, "ok-022-sectype-changes-verification-p1-g1-c2.txt"
#
# Hobyah transient QA
# Name of binary, "ok-022-sectype-changes-verification.hbn"
# Source name, "ok-022-sectype-changes-verification.txt"
# Project no., "4"
# Project name, "Hobyah documentation images"
# Description, "Files that generate images used in the documentation"
# Date created, "20:00 on 6 Aug 2024 by ecb"
# Property plotted, velocity
# Property description, air velocity
# Original locator, Mainline2@0
# Modified locator, (1, 0.0)
#
#
#
# X conversion key, null, 1.0
# Y conversion key, "speed1", converting m/s to FPM by dividing by 0.00508
# Auto key, Air velocity in tunnel "mainline2" at 0 m
# Key used, "{/*0.65 Air velocity in tunnel \"mainline2\" at 0 m}"
# Multiplier on the X axis (applied first), 1.0
# Offset added to the X axis (applied second), 0.0
# Multiplier on the Y axis (applied first), 1.0
# Offset added to the Y axis (applied second), 0.0
# X value at which data starts being plotted, -inf
# X value at which data stops being plotted, inf
Time,  Value,  Value,  Plot time,  Plot value
 (s) ,  (m/s),  (FPM),     (s)   ,   (m/s)
7.9,    -0.09690089396593903,    -19.07497912715335,    7.9,    -0.09690089396593903
8.0,    -0.09690060809751913,    -19.07492285384235,    8.0,    -0.09690060809751913
8.1,    -0.09690032222695862,    -19.074866580109962,    8.1,    -0.09690032222695862
8.2,    -0.09690003634213543,    -19.074810303569965,    8.2,    -0.09690003634213543
8.3,    -0.0968997504535972,    -19.07475402629866,    8.3,    -0.0968997504535972
8.4,    -0.09689946455347621,    -19.074697746747287,    8.4,    -0.09689946455347621
8.5,    -0.09689917865029965,    -19.074641466594418,    8.5,    -0.09689917865029965
8.6,    -0.09689889273560343,    -19.074585184173902,    8.6,    -0.09689889273560343
8.7,    -0.09689860681706156,    -19.074528900996366,    8.7,    -0.09689860681706156
8.8,    -0.09689832089060896,    -19.074472616261605,    8.8,    -0.09689832089060896
8.9,    -0.09689803495985821,    -19.07441633068075,    8.9,    -0.09689803495985821
9.0,    -0.09689774902187515,    -19.074360043676208,    9.0,    -0.09689774902187515
9.1,    -0.09689746308020077,    -19.07430375594503,    9.1,    -0.09689746308020077
9.2,    -0.09689717713162613,    -19.074247466855535,    9.2,    -0.09689717713162613
9.3,    -0.09689689117896616,    -19.07419117696184,    9.3,    -0.09689689117896616
9.4,    -0.09689660522106175,    -19.074134886035775,    9.4,    -0.09689660522106175
9.5,    -0.09689631925902978,    -19.074078594297198,    9.5,    -0.09689631925902978
9.6,    -0.0968960332913974,    -19.07402230145618,    9.6,    -0.0968960332913974
9.7,    -0.09689574732083045,    -19.073966008037488,    9.7,    -0.09689574732083045
9.8,    -0.09689546134521951,    -19.073909713625888,    9.8,    -0.09689546134521951
9.9,    -0.09689517536823172,    -19.07385341894325,    9.9,    -0.09689517536823172
10.0,    -0.0968948893865504,    -19.073797123336693,    10.0,    -0.0968948893865504
10.1,    -0.09689460340118518,    -19.073740827004954,    10.1,    -0.09689460340118518
10.2,    -0.09689431741205197,    -19.073684529931487,    10.2,    -0.09689431741205197
10.3,    -0.09689403142009631,    -19.073628232302422,    10.3,    -0.09689403142009631
10.4,    -0.09689374542541514,    -19.073571934136837,    10.4,    -0.09689374542541514
10.5,    -0.09689345942881102,    -19.073515635592717,    10.5,    -0.09689345942881102
10.6,    -0.09689317342774043,    -19.073459336169375,    10.6,    -0.09689317342774043
10.7,    -0.09689288742518357,    -19.073403036453456,    10.7,    -0.09689288742518357
10.8,    -0.09689260141945187,    -19.073346736112573,    10.8,    -0.09689260141945187
10.9,    -0.09689231541158928,    -19.07329043535222,    10.9,    -0.09689231541158928
11.0,    -0.09689202940137118,    -19.07323413412818,    11.0,    -0.09689202940137118
11.1,    -0.09689174338916455,    -19.073177832512705,    11.1,    -0.09689174338916455
11.2,    -0.0968914573749234,    -19.07312153049673,    11.2,    -0.0968914573749234
11.3,    -0.09689117135892783,    -19.0730652281354,    11.3,    -0.09689117135892783
11.4,    -0.09689088534093039,    -19.073008925379998,    11.4,    -0.09689088534093039
11.5,    -0.09689059932107462,    -19.072952622258782,    11.5,    -0.09689059932107462
11.6,    -0.09689031329893173,    -19.07289631868735,    11.6,    -0.09689031329893173
11.7,    -0.09689002727520812,    -19.072840014804747,    11.7,    -0.09689002727520812
11.8,    -0.09688974125059491,    -19.07278371074703,    11.8,    -0.09688974125059491
11.9,    -0.09688945522490419,    -19.072727406477203,    11.9,    -0.09688945522490419
12.0,    -0.09688916919743076,    -19.072671101856447,    12.0,    -0.09688916919743076
12.1,    -0.09688888316929777,    -19.072614797105857,    12.1,    -0.09688888316929777
12.2,    -0.09688859713879906,    -19.072558491889577,    12.2,    -0.09688859713879906
12.3,    -0.09688831110749191,    -19.072502186514154,    12.3,    -0.09688831110749191
12.4,    -0.09693503200090166,    -19.081699212775916,    12.4,    -0.09693503200090166
12.5,    -0.09728256340850515,    -19.15011090718605,    12.5,    -0.09728256340850515
12.6,    -0.0985794559765403,    -19.4054047197914,    12.6,    -0.0985794559765403
12.7,    -0.1018303757758256,    -20.045349562170394,    12.7,    -0.1018303757758256
12.8,    -0.1079906166020441,    -21.25799539410317,    12.8,    -0.1079906166020441
12.9,    -0.11740230787544854,    -23.1106905266631,    12.9,    -0.11740230787544854
13.0,    -0.12947336691397685,    -25.486883250782842,    13.0,    -0.12947336691397685
13.1,    -0.1428550696644252,    -28.121076705595513,    13.1,    -0.1428550696644252
13.2,    -0.15593078037713903,    -30.69503550731083,    13.2,    -0.15593078037713903
13.3,    -0.16737287966717046,    -32.94741725731702,    13.3,    -0.16737287966717046
13.4,    -0.17645135026698558,    -34.734517769091646,    13.4,    -0.17645135026698558
13.5,    -0.18305236572407066,    -36.03393026064383,    13.5,    -0.18305236572407066
13.6,    -0.1874783639209637,    -36.9051897482212,    13.6,    -0.1874783639209637
13.7,    -0.19023978698448696,    -37.448776965450186,    13.7,    -0.19023978698448696
13.8,    -0.19185135738281603,    -37.7660152328378,    13.8,    -0.19185135738281603
13.9,    -0.19273540431843122,    -37.940040220163624,    13.9,    -0.19273540431843122
14.0,    -0.193193098646091,    -38.03013752875807,    14.0,    -0.193193098646091
14.1,    -0.1934174300871937,    -38.0742972612586,    14.1,    -0.1934174300871937
14.2,    -0.19352168499250955,    -38.094819880415265,    14.2,    -0.19352168499250955
14.3,    -0.19356755103192175,    -38.10384862833105,    14.3,    -0.19356755103192175
14.4,    -0.1935864681,    -38.10757246220461,    14.4,    -0.1935864681
14.5,    -0.1935935354969665,    -38.10896368050521,    14.5,    -0.1935935354969665
14.6,    -0.19359562311028283,    -38.10937462800843,    14.6,    -0.19359562311028283
14.7,    -0.1935957049678285,    -38.10939074169852,    14.7,    -0.1935957049678285
14.8,    -0.19359501063730977,    -38.109254062462554,    14.8,    -0.19359501063730977
14.9,    -0.19359402704669104,    -38.10906044226201,    14.9,    -0.19359402704669104
15.0,    -0.1935929394641217,    -38.10884635120506,    15.0,    -0.1935929394641217
15.1,    -0.19359181572424272,    -38.10862514256746,    15.1,    -0.19359181572424272
15.2,    -0.19359067982493805,    -38.108401540342136,    15.2,    -0.19359067982493805
15.3,    -0.19358953994630698,    -38.10817715478483,    15.3,    -0.19358953994630698
15.4,    -0.1935883988114288,    -38.107952521934806,    15.4,    -0.1935883988114288
15.5,    -0.19358725728167384,    -38.107727811353115,    15.5,    -0.19358725728167384
15.6,    -0.1935861156381628,    -38.1075030783785,    15.6,    -0.1935861156381628
15.7,    -0.1935849739564821,    -38.10727833789018,    15.7,    -0.1935849739564821
15.8,    -0.1935838322678988,    -38.107053596043066,    15.8,    -0.1935838322678988
15.9,    -0.1935826905748969,    -38.106828853326164,    15.9,    -0.1935826905748969
16.0,    -0.19358154888518053,    -38.10660411125601,    16.0,    -0.19358154888518053
16.1,    -0.1935804071970332,    -38.106379369494725,    16.1,    -0.1935804071970332
16.2,    -0.19357926551327265,    -38.106154628596975,    16.2,    -0.19357926551327265
16.3,    -0.19357812383310147,    -38.1059298884058,    16.3,    -0.19357812383310147
16.4,    -0.1935769821588535,    -38.105705149380604,    16.4,    -0.1935769821588535
16.5,    -0.19357584048944243,    -38.10548041130756,    16.5,    -0.19357584048944243
