# Hobyah source file, "ok-022-sectype-changes-verification.txt"
# Timestamp & user, "20:00 on 6 Aug 2024 by ecb"
# Project number, "4"
# Project name, "Hobyah documentation images"
# Project description, "Files that generate images used in the documentation"
# 197th line, profile ptot  calc  Mainline1@3000 lw:=1 "{/*0.8Forwards airflow}"
# Data file name, "ok-022-sectype-changes-verification-p1-g2-c1.txt"
#
# Hobyah profile (transient data) QA
# Name of binary, "ok-022-sectype-changes-verification.hbn"
# Source name, "ok-022-sectype-changes-verification.txt"
# Project no., "4"
# Project name, "Hobyah documentation images"
# Description, "Files that generate images used in the documentation"
# Date created, "20:00 on 6 Aug 2024 by ecb"
# Property plotted, ptot
# Property description, total pressure
# Original locator, Mainline1@3000
# Modified locator, Mainline1@3000.0
# Plot time wanted, 3000.0
# Plot time used, 3000.0
#
# X conversion key, "dist1", converting m to FT by dividing by 0.3048
# Y conversion key, "press1", converting Pa to IWG by dividing by 249.08853408
# Auto key, Total pressure along tunnel "mainline1" at 3000 sec
# Key used, "{/*0.65 Total pressure along tunnel \"mainline1\" at 3000 sec}"
# Multiplier on the X axis (applied first), 1.0
# Offset added to the X axis (applied second), 0.0
# Multiplier on the Y axis (applied first), 1.0
# Offset added to the Y axis (applied second), 0.0
# X value at which data starts being plotted, -inf
# X value at which data stops being plotted, inf
Distance,  Value,  Distance,  Value,  Plot Distance,  Plot value
1097.560975609756,    5.079671721643535,    3600.9218359900133,    0.020393037119934603,    1097.560975609756,    5.079671721643535,    # mainline1@1097.560975609756
1134.1463414634147,    4.910346476899576,    3720.9525638563473,    0.019713257758072943,    1134.1463414634147,    4.910346476899576,    # mainline1@1134.1463414634147
1170.7317073170732,    4.741021029825788,    3840.983291722681,    0.019033477583930498,    1170.7317073170732,    4.741021029825788,    # mainline1@1170.7317073170732
1207.3170731707316,    4.571695380698657,    3961.0140195890144,    0.018353696598617266,    1207.3170731707316,    4.571695380698657,    # mainline1@1207.3170731707316
1243.9024390243903,    4.402369529387215,    4081.0447474553484,    0.017673914801607456,    1243.9024390243903,    4.402369529387215,    # mainline1@1243.9024390243903
1280.4878048780488,    4.233043475935119,    4201.0754753216825,    0.016994132193076335,    1280.4878048780488,    4.233043475935119,    # mainline1@1280.4878048780488
1317.0731707317073,    4.063717220415128,    4321.106203188016,    0.016314348773316,    1317.0731707317073,    4.063717220415128,    # mainline1@1317.0731707317073
1353.658536585366,    3.8943907626671717,    4441.13693105435,    0.01563456454168383,    1353.658536585366,    3.8943907626671717,    # mainline1@1353.658536585366
1390.2439024390244,    3.725064102720353,    4561.167658920684,    0.01495477949829666,    1390.2439024390244,    3.725064102720353,    # mainline1@1390.2439024390244
1426.8292682926829,    3.5557372404873604,    4681.198386787017,    0.014274993642803973,    1426.8292682926829,    3.5557372404873604,    # mainline1@1426.8292682926829
1463.4146341463415,    3.386410175895435,    4801.229114653352,    0.01359520697491366,    1463.4146341463415,    3.386410175895435,    # mainline1@1463.4146341463415
1500.0,    3.217082909148303,    4921.259842519685,    0.012915419495443614,    1500.0,    3.217082909148303,    # mainline1@1500.0
